forecaster,cycle,date,state,call,class,incumbent,source,url,notes
Cook,2012,3/1/12,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,NE,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,TX,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,WI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,WV,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/1/12,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,HI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,IN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,ME,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,MI,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,MO,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,NE,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,TX,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,WI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,WV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/17/11,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,HI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,IN,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,ME,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,MI,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,NE,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,TX,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,WI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,WV,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/22/12,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,HI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,IN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,ME,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,MI,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,NE,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,TX,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,WI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,WV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/24/11,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,HI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,IN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,ME,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,MI,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,MO,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,NE,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,TX,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,WI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,WV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,3/7/11,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,HI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,IN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,ME,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,MI,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,NE,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,TX,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,WI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,WV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,4/27/11,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,HI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,IN,Lean R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,ME,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,MI,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,NE,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,TX,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,WI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,WV,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/10/12,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,HI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,IN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,ME,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,MI,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,NE,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,TX,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,WI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,WV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/13/11,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,HI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,IN,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,ME,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,MI,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,ND,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,NE,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,NJ,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,TX,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,WA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,WI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,WV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/26/11,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,HI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,IN,Lean R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,ME,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,MI,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,NE,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,NJ,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,TX,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,WA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,WI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,WV,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,5/31/12,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,AZ,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,CA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,CT,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,DE,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,FL,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,HI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,IN,Lean R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,MA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,MD,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,ME,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,MI,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,MN,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,MO,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,MS,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,MT,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,ND,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,NE,Likely R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,NJ,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,NM,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,NV,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,NY,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,OH,Lean D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,PA,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,RI,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,TN,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,TX,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,UT,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,VA,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,VT,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,WA,Solid D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,WI,Toss-up,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,WV,Likely D,i,,Harry's Spreadsheet,,
Cook,2012,7/12/12,WY,Solid R,i,,Harry's Spreadsheet,,
Cook,2012,8/11/12,AZ,Likely R,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,CA,Solid D,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,CT,Likely D,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,DE,Solid D,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,FL,Lean D,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,HI,Toss-up,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,IN,Lean R,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,MA,Toss-up,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,MD,Solid D,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,ME,Toss-up,i,,Harry's Spreadsheet + Scrape,,
Cook,2012,8/11/12,MI,Lean D,i,,Harry's Spreadsheet + Scrape,,
